participant_id,puzzle_id,window_start,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,temporal_label,temporal_confidence,disagreement_type,disagreement_intensity,dominant_tension,n_contradictions,n_constructive,confidence_spread
14,Transition,1825.0061389,searching,0.578,hesitant,0.488,progressing,0.9,persistent,0.75,contradictory,0.739,scattered_but_progressing,1,1,0.159
14,Transition,1830.0046742,focused,0.216,hesitant,0.488,progressing,0.893,transient,0.4,constructive,0.446,focused_progress,0,1,0.248
14,Transition,1835.0058545,searching,0.351,hesitant,0.488,progressing,0.877,transient,0.4,contradictory,0.614,scattered_but_progressing,2,0,0.207
14,Transition,1840.0051179,searching,0.69,inactive,0.804,stalled,0.728,transient,0.4,contradictory,0.747,scanning_but_passive,1,1,0.153
14,Transition,1845.0054873,focused,0.723,inactive,0.884,stalled,0.739,transient,0.4,contradictory,0.803,focused_but_idle,1,1,0.177
14,Transition,1850.0103892,searching,0.647,inactive,0.835,stalled,0.751,looping,0.65,contradictory,0.741,scanning_but_passive,1,1,0.078
14,Transition,1855.0003751,locked,0.889,inactive,0.884,stalled,0.762,looping,0.65,constructive,0.113,frozen_on_clue,0,3,0.099
14,Transition,1860.0015731,focused,0.254,inactive,0.882,stalled,0.773,looping,0.65,contradictory,0.568,focused_but_idle,1,2,0.237
14,Transition,1865.005269,focused,0.268,hesitant,0.7,progressing,0.515,transient,0.4,constructive,0.565,pop_confirms_progress,0,2,0.159
14,Transition,1870.0099688,locked,0.649,inactive,0.665,stalled,0.796,transient,0.4,constructive,0.269,passive_and_stuck,0,2,0.143
14,Transition,1875.01422,locked,0.654,inactive,0.679,stalled,0.807,transient,0.4,constructive,0.257,passive_and_stuck,0,2,0.148
14,Transition,1880.0076857,focused,0.738,inactive,0.692,stalled,0.819,looping,0.65,contradictory,0.715,focused_but_idle,1,1,0.063
14,Transition,1885.0084419,locked,0.665,inactive,0.7,stalled,0.83,looping,0.65,constructive,0.235,passive_and_stuck,0,2,0.071
14,Transition,1890.0097546,locked,0.665,inactive,0.7,stalled,0.841,looping,0.65,constructive,0.23,passive_and_stuck,0,2,0.076
14,Transition,1895.0015487,focused,0.797,inactive,0.7,stalled,0.853,looping,0.65,contradictory,0.748,focused_but_idle,1,1,0.08
14,Transition,1900.0095223,focused,0.6,inactive,0.7,stalled,0.864,looping,0.65,contradictory,0.65,focused_but_idle,1,1,0.099
14,Transition,1905.0101315,focused,0.722,inactive,0.7,stalled,0.876,looping,0.85,contradictory,0.711,focused_but_idle,1,1,0.077
14,Transition,1910.0005735,focused,0.717,inactive,0.7,stalled,0.887,looping,0.85,contradictory,0.708,focused_but_idle,1,1,0.081
14,Transition,1915.0021194,searching,0.334,inactive,0.7,stalled,0.898,looping,0.65,contradictory,0.517,scanning_but_passive,1,1,0.202
14,Transition,1920.0071059,focused,0.181,hesitant,0.7,stalled,0.51,looping,0.65,unstructured,1.0,none,0,0,0.202
14,Transition,1925.0051631,focused,0.157,hesitant,0.7,stalled,0.391,looping,0.65,unstructured,1.0,none,0,0,0.218
14,Transition,1930.0020705,focused,0.165,hesitant,0.7,stalled,0.399,looping,0.85,contradictory,0.38,pop_says_solving_but_stalled,1,0,0.265
14,Transition,1935.0017122,focused,0.507,inactive,0.95,stalled,0.944,looping,0.85,contradictory,0.728,focused_but_idle,1,2,0.181
14,Hub Puzzle: Cooking Pot,1940.0213747,searching,0.369,inactive,0.95,stalled,0.95,looping,0.65,contradictory,0.659,scanning_but_passive,2,2,0.242
14,Hub Puzzle: Cooking Pot,1945.0070592,searching,0.37,active,0.399,progressing,0.633,transient,0.4,contradictory,0.502,scattered_but_progressing,1,1,0.106
14,Hub Puzzle: Cooking Pot,1950.002682,focused,0.548,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.409,focused_progress,0,1,0.099
14,Hub Puzzle: Cooking Pot,1955.000372,focused,0.16,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.497,pop_confirms_progress,0,2,0.2
14,Hub Puzzle: Cooking Pot,1960.0011256,searching,0.2,active,0.368,progressing,0.9,transient,0.4,contradictory,0.55,scattered_but_progressing,1,2,0.261
14,Hub Puzzle: Cooking Pot,1965.0033412,focused,0.364,hesitant,0.375,progressing,0.767,transient,0.4,constructive,0.405,pop_confirms_progress,0,2,0.168
14,Hub Puzzle: Cooking Pot,1970.001526,focused,0.755,inactive,0.697,stalled,0.7,transient,0.4,contradictory,0.726,focused_but_idle,1,1,0.139
14,Hub Puzzle: Cooking Pot,1975.0084342,focused,0.165,hesitant,0.5,progressing,0.767,transient,0.4,constructive,0.409,pop_confirms_progress,0,2,0.216
14,Hub Puzzle: Cooking Pot,1980.0045865,focused,0.406,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.413,focused_progress,0,1,0.158
14,Hub Puzzle: Cooking Pot,1985.0158246,focused,0.217,hesitant,0.65,progressing,0.767,persistent,0.75,constructive,0.508,focused_progress,0,1,0.223
14,Hub Puzzle: Cooking Pot,1990.0010254,focused,0.228,inactive,0.706,stalled,0.7,transient,0.4,contradictory,0.467,focused_but_idle,1,2,0.204
14,Hub Puzzle: Cooking Pot,1995.0087188,searching,0.452,hesitant,0.5,progressing,0.633,transient,0.4,contradictory,0.542,scattered_but_progressing,1,0,0.087
14,Hub Puzzle: Cooking Pot,2000.0017133,focused,0.493,inactive,0.342,stalled,0.7,transient,0.4,contradictory,0.417,focused_but_idle,1,1,0.136
14,Hub Puzzle: Cooking Pot,2005.006352,focused,0.692,hesitant,0.375,progressing,0.633,transient,0.4,constructive,0.338,focused_progress,0,1,0.139
14,Hub Puzzle: Cooking Pot,2010.0222806,searching,0.238,hesitant,0.7,progressing,0.633,transient,0.4,contradictory,0.435,scattered_but_progressing,1,1,0.184
14,Hub Puzzle: Cooking Pot,2015.0074869,focused,0.5,hesitant,0.5,progressing,0.633,transient,0.4,constructive,0.433,focused_progress,0,2,0.083
14,Hub Puzzle: Cooking Pot,2020.0063488,focused,0.47,inactive,0.706,stalled,0.7,transient,0.4,contradictory,0.588,focused_but_idle,1,2,0.136
14,Hub Puzzle: Cooking Pot,2025.0022749,focused,0.226,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.526,pop_confirms_progress,0,2,0.175
14,Hub Puzzle: Cooking Pot,2030.0127963,focused,0.255,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.527,pop_confirms_progress,0,2,0.165
14,Hub Puzzle: Cooking Pot,2035.0037359,focused,0.517,inactive,0.688,stalled,0.7,transient,0.4,contradictory,0.603,focused_but_idle,1,2,0.125
14,Hub Puzzle: Cooking Pot,2040.0002787,focused,0.557,inactive,0.698,stalled,0.7,transient,0.4,contradictory,0.627,focused_but_idle,1,2,0.123
14,Hub Puzzle: Cooking Pot,2045.0109427,focused,0.759,inactive,0.731,stalled,0.7,looping,0.85,contradictory,0.745,focused_but_idle,1,1,0.056
14,Hub Puzzle: Cooking Pot,2050.0007602,focused,0.687,inactive,0.73,stalled,0.7,looping,0.85,contradictory,0.709,focused_but_idle,1,2,0.064
14,Hub Puzzle: Cooking Pot,2055.000744,focused,0.313,inactive,0.55,stalled,0.7,looping,0.85,contradictory,0.431,focused_but_idle,1,2,0.198
14,Hub Puzzle: Cooking Pot,2060.0020568,focused,0.447,hesitant,0.7,progressing,0.633,transient,0.4,constructive,0.46,focused_progress,0,1,0.125
14,Hub Puzzle: Cooking Pot,2065.0011643,focused,0.157,hesitant,0.7,progressing,0.633,transient,0.4,constructive,0.605,focused_progress,0,1,0.213
14,Hub Puzzle: Cooking Pot,2070.0023583,focused,0.728,inactive,0.802,stalled,0.7,transient,0.4,contradictory,0.765,focused_but_idle,1,1,0.153
14,Hub Puzzle: Cooking Pot,2075.008159,focused,0.862,hesitant,0.488,progressing,0.9,transient,0.4,contradictory,0.565,pop_says_exploring_but_focused,1,1,0.221
14,Hub Puzzle: Cooking Pot,2080.0115812,focused,0.931,hesitant,0.488,progressing,0.9,transient,0.4,constructive,0.085,focused_progress,0,1,0.238
14,Hub Puzzle: Cooking Pot,2085.0057143,focused,0.769,hesitant,0.65,progressing,0.892,persistent,0.75,constructive,0.169,focused_progress,0,1,0.086
14,Hub Puzzle: Cooking Pot,2090.0089167,locked,0.579,inactive,0.841,stalled,0.717,transient,0.4,constructive,0.221,passive_and_stuck,0,3,0.164
14,Hub Puzzle: Cooking Pot,2095.0048983,focused,0.422,inactive,0.864,stalled,0.729,transient,0.4,contradictory,0.643,focused_but_idle,1,2,0.199
14,Hub Puzzle: Cooking Pot,2100.0045183,searching,0.454,hesitant,0.85,progressing,0.71,transient,0.4,contradictory,0.582,scattered_but_progressing,2,0,0.184
14,Hub Puzzle: Cooking Pot,2105.008828,focused,0.521,inactive,0.892,stalled,0.752,transient,0.4,contradictory,0.707,focused_but_idle,1,2,0.192
14,Hub Puzzle: Cooking Pot,2110.0044302,searching,0.169,inactive,0.909,stalled,0.763,transient,0.4,contradictory,0.539,scanning_but_passive,2,2,0.292
14,Hub Puzzle: Cooking Pot,2115.0063411,focused,0.354,inactive,0.89,stalled,0.774,looping,0.65,contradictory,0.622,focused_but_idle,1,2,0.2
14,Hub Puzzle: Cooking Pot,2120.0053168,focused,0.61,inactive,0.912,stalled,0.786,looping,0.65,contradictory,0.761,focused_but_idle,1,1,0.119
14,Hub Puzzle: Cooking Pot,2125.0059497,searching,0.797,hesitant,0.488,progressing,0.764,transient,0.4,contradictory,0.78,scattered_but_progressing,1,1,0.171
14,Hub Puzzle: Cooking Pot,2130.0032411,searching,0.909,hesitant,0.85,progressing,0.615,transient,0.4,contradictory,0.762,scattered_but_progressing,1,1,0.202
14,Hub Puzzle: Cooking Pot,2135.0042721,focused,0.172,hesitant,0.85,progressing,0.599,transient,0.4,constructive,0.615,focused_progress,0,1,0.25
14,Hub Puzzle: Cooking Pot,2140.0075929,focused,0.653,inactive,0.931,stalled,0.831,transient,0.4,contradictory,0.792,focused_but_idle,1,1,0.202
14,Hub Puzzle: Cooking Pot,2145.0019487,focused,0.707,inactive,0.931,stalled,0.842,transient,0.4,contradictory,0.819,focused_but_idle,1,1,0.201
14,Hub Puzzle: Cooking Pot,2150.0028109,focused,0.264,inactive,0.95,stalled,0.854,looping,0.85,contradictory,0.607,focused_but_idle,1,2,0.272
14,Hub Puzzle: Cooking Pot,2155.0029194,focused,0.751,inactive,0.95,stalled,0.865,looping,0.85,contradictory,0.851,focused_but_idle,1,1,0.071
14,Hub Puzzle: Cooking Pot,2160.0076392,focused,0.349,hesitant,0.7,stalled,0.357,looping,0.85,unstructured,1.0,none,0,0,0.218
14,Hub Puzzle: Cooking Pot,2165.0082015,focused,0.629,inactive,0.7,stalled,0.888,looping,0.85,contradictory,0.664,focused_but_idle,1,1,0.106
14,Hub Puzzle: Cooking Pot,2170.0093288,focused,0.443,inactive,0.7,stalled,0.899,looping,0.85,contradictory,0.572,focused_but_idle,1,1,0.178
14,Hub Puzzle: Cooking Pot,2175.0003425,focused,0.45,inactive,0.7,stalled,0.911,looping,0.85,contradictory,0.575,focused_but_idle,1,1,0.178
14,Hub Puzzle: Cooking Pot,2180.0013484,focused,0.458,hesitant,0.7,stalled,0.522,looping,0.85,unstructured,1.0,none,0,0,0.154
14,Hub Puzzle: Cooking Pot,2185.0064662,searching,0.452,inactive,0.65,stalled,0.7,looping,0.65,contradictory,0.551,scanning_but_passive,2,2,0.095
14,Hub Puzzle: Cooking Pot,2190.0003644,focused,0.443,inactive,0.705,stalled,0.7,looping,0.65,contradictory,0.574,focused_but_idle,1,2,0.107
14,Hub Puzzle: Cooking Pot,2195.0025842,searching,0.322,inactive,0.675,stalled,0.7,looping,0.65,contradictory,0.499,scanning_but_passive,2,2,0.154
14,Hub Puzzle: Cooking Pot,2200.0087202,focused,0.238,inactive,0.708,stalled,0.7,looping,0.65,contradictory,0.473,focused_but_idle,1,2,0.195
14,Hub Puzzle: Cooking Pot,2205.0037693,focused,0.511,hesitant,0.5,progressing,0.633,transient,0.4,constructive,0.428,focused_progress,0,2,0.083
14,Hub Puzzle: Cooking Pot,2210.0024165,focused,0.232,hesitant,0.5,progressing,0.633,transient,0.4,constructive,0.48,pop_confirms_progress,0,2,0.146
14,Hub Puzzle: Cooking Pot,2215.0022685,focused,0.414,hesitant,0.85,progressing,0.767,persistent,0.75,constructive,0.409,focused_progress,0,2,0.167
14,Hub Puzzle: Cooking Pot,2220.004976,searching,0.92,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.844,scattered_but_progressing,1,1,0.19
14,Hub Puzzle: Cooking Pot,2225.0070563,searching,0.779,inactive,0.644,stalled,0.7,transient,0.4,contradictory,0.712,scanning_but_passive,1,1,0.142
14,Hub Puzzle: Cooking Pot,2230.0112283,searching,0.915,inactive,0.643,stalled,0.7,transient,0.4,contradictory,0.779,scanning_but_passive,2,2,0.183
14,Hub Puzzle: Cooking Pot,2235.0029848,searching,0.652,inactive,0.677,stalled,0.7,looping,0.85,contradictory,0.665,scanning_but_passive,2,2,0.077
14,Hub Puzzle: Cooking Pot,2240.0001385,focused,0.607,hesitant,0.5,progressing,0.633,transient,0.4,constructive,0.38,focused_progress,0,1,0.093
14,Hub Puzzle: Cooking Pot,2245.006573,locked,0.665,inactive,0.353,stalled,0.7,transient,0.4,constructive,0.474,passive_and_stuck,0,2,0.154
14,Hub Puzzle: Cooking Pot,2250.0030963,locked,0.583,hesitant,0.375,stalled,0.7,transient,0.4,unstructured,1.0,none,0,0,0.134
14,Hub Puzzle: Cooking Pot,2255.0199223,focused,0.724,hesitant,0.375,stalled,0.7,looping,0.65,unstructured,1.0,none,0,0,0.14
14,Hub Puzzle: Cooking Pot,2260.0098647,searching,0.217,hesitant,0.7,progressing,0.633,transient,0.4,contradictory,0.425,scattered_but_progressing,1,0,0.192
14,Hub Puzzle: Cooking Pot,2265.0122279,focused,0.59,inactive,0.802,stalled,0.7,transient,0.4,contradictory,0.696,focused_but_idle,1,2,0.149
14,Hub Puzzle: Cooking Pot,2270.0092879,focused,0.481,inactive,0.828,stalled,0.7,transient,0.4,contradictory,0.654,focused_but_idle,1,2,0.17
14,Hub Puzzle: Cooking Pot,2275.0095276,focused,0.486,hesitant,0.85,progressing,0.764,transient,0.4,constructive,0.375,focused_progress,0,2,0.187
14,Hub Puzzle: Cooking Pot,2280.0049599,searching,0.405,hesitant,0.5,progressing,0.633,transient,0.4,contradictory,0.519,scattered_but_progressing,1,1,0.095
14,Hub Puzzle: Cooking Pot,2285.0091775,focused,0.46,hesitant,0.5,progressing,0.633,transient,0.4,constructive,0.454,focused_progress,0,2,0.086
14,Hub Puzzle: Cooking Pot,2290.0228223,searching,0.279,inactive,0.701,stalled,0.7,transient,0.4,contradictory,0.49,scanning_but_passive,2,2,0.186
14,Hub Puzzle: Cooking Pot,2295.0046869,focused,0.545,inactive,0.727,stalled,0.7,transient,0.4,contradictory,0.636,focused_but_idle,1,2,0.131
14,Hub Puzzle: Cooking Pot,2300.0058648,focused,0.549,inactive,0.723,stalled,0.7,looping,0.65,contradictory,0.636,focused_but_idle,1,2,0.067
14,Hub Puzzle: Cooking Pot,2305.0022643,focused,0.49,inactive,0.763,stalled,0.7,looping,0.85,contradictory,0.627,focused_but_idle,1,2,0.133
14,Hub Puzzle: Cooking Pot,2310.0049609,focused,0.392,inactive,0.779,stalled,0.7,looping,0.85,contradictory,0.586,focused_but_idle,1,2,0.175
14,Hub Puzzle: Cooking Pot,2315.009964,focused,0.379,inactive,0.562,stalled,0.7,looping,0.85,contradictory,0.471,focused_but_idle,1,1,0.174
14,Hub Puzzle: Cooking Pot,2320.0105158,focused,0.605,inactive,0.779,stalled,0.7,looping,0.85,contradictory,0.692,focused_but_idle,1,1,0.091
14,Hub Puzzle: Cooking Pot,2325.0091445,focused,0.363,hesitant,0.65,progressing,0.9,transient,0.4,constructive,0.369,focused_progress,0,2,0.216
14,Hub Puzzle: Cooking Pot,2330.0049896,focused,0.455,hesitant,0.488,progressing,0.9,transient,0.4,constructive,0.323,focused_progress,0,1,0.198
14,Hub Puzzle: Cooking Pot,2335.0022133,focused,0.622,inactive,0.812,stalled,0.707,transient,0.4,contradictory,0.717,focused_but_idle,1,1,0.152
14,Hub Puzzle: Cooking Pot,2340.0079131,focused,0.609,hesitant,0.85,progressing,0.608,transient,0.4,constructive,0.391,focused_progress,0,1,0.159
14,Hub Puzzle: Cooking Pot,2345.0042481,locked,0.54,hesitant,0.85,progressing,0.592,transient,0.4,constructive,0.421,pop_confirms_impasse,0,1,0.163
14,Hub Puzzle: Cooking Pot,2350.0065915,focused,0.754,inactive,0.876,stalled,0.741,transient,0.4,contradictory,0.815,focused_but_idle,1,1,0.177
14,Hub Puzzle: Cooking Pot,2355.0080226,focused,0.73,inactive,0.895,stalled,0.752,transient,0.4,contradictory,0.812,focused_but_idle,1,1,0.181
14,Hub Puzzle: Cooking Pot,2360.0060951,focused,0.455,hesitant,0.7,progressing,0.544,transient,0.4,constructive,0.5,focused_progress,0,2,0.113
14,Hub Puzzle: Cooking Pot,2365.002354,focused,0.396,hesitant,0.65,progressing,0.795,transient,0.4,constructive,0.404,focused_progress,0,2,0.17
14,Hub Puzzle: Cooking Pot,2370.0099149,searching,0.464,hesitant,0.65,progressing,0.779,transient,0.4,contradictory,0.622,scattered_but_progressing,1,1,0.15
14,Hub Puzzle: Cooking Pot,2375.0088099,focused,0.212,hesitant,0.85,progressing,0.63,transient,0.4,constructive,0.496,pop_confirms_progress,0,2,0.24
14,Hub Puzzle: Cooking Pot,2380.0001842,focused,0.48,hesitant,0.7,progressing,0.36,transient,0.4,constructive,0.58,focused_progress,0,2,0.131
14,Hub Puzzle: Cooking Pot,2385.0059965,focused,0.415,inactive,0.929,stalled,0.821,transient,0.4,contradictory,0.672,focused_but_idle,1,1,0.237
14,Hub Puzzle: Cooking Pot,2390.0064353,searching,0.633,inactive,0.93,stalled,0.832,transient,0.4,contradictory,0.782,scanning_but_passive,1,1,0.203
14,Hub Puzzle: Cooking Pot,2395.0047956,focused,0.645,inactive,0.95,stalled,0.843,looping,0.65,contradictory,0.797,focused_but_idle,1,1,0.13
14,Hub Puzzle: Cooking Pot,2400.0050875,focused,0.32,inactive,0.95,stalled,0.855,looping,0.65,contradictory,0.635,focused_but_idle,1,2,0.241
14,Hub Puzzle: Cooking Pot,2405.0025749,focused,0.366,inactive,0.95,stalled,0.866,looping,0.85,contradictory,0.658,focused_but_idle,1,2,0.229
14,Hub Puzzle: Cooking Pot,2410.0160162,focused,0.437,active,0.724,progressing,0.652,transient,0.4,constructive,0.419,engaged_and_active,0,2,0.138
14,Hub Puzzle: Cooking Pot,2415.0182386,locked,0.63,inactive,0.7,stalled,0.889,transient,0.4,constructive,0.206,passive_and_stuck,0,2,0.175
14,Hub Puzzle: Cooking Pot,2420.0109571,focused,0.668,hesitant,0.7,stalled,0.5,transient,0.4,unstructured,1.0,none,0,0,0.123
14,Hub Puzzle: Cooking Pot,2425.0021174,focused,0.692,inactive,0.95,stalled,0.912,looping,0.65,contradictory,0.821,focused_but_idle,1,1,0.132
14,Hub Puzzle: Cooking Pot,2430.0144707,focused,0.378,inactive,0.95,stalled,0.923,looping,0.85,contradictory,0.664,focused_but_idle,1,2,0.232
14,Hub Puzzle: Cooking Pot,2435.0080255,focused,0.395,hesitant,0.637,stalled,0.534,looping,0.85,unstructured,1.0,none,0,0,0.166
14,Hub Puzzle: Cooking Pot,2440.0130395,focused,0.466,hesitant,0.488,progressing,0.417,transient,0.4,constructive,0.558,focused_progress,0,1,0.036
14,Hub Puzzle: Cooking Pot,2445.0051293,focused,0.419,inactive,0.914,stalled,0.95,transient,0.4,contradictory,0.666,focused_but_idle,1,1,0.262
14,Hub Puzzle: Cooking Pot,2450.0058992,searching,0.501,inactive,0.926,stalled,0.95,transient,0.4,contradictory,0.714,scanning_but_passive,2,2,0.246
14,Hub Puzzle: Cooking Pot,2455.0038805,focused,0.746,hesitant,0.488,stalled,0.413,looping,0.65,contradictory,0.516,pop_says_exploring_but_focused,1,0,0.131
14,Hub Puzzle: Cooking Pot,2460.0042599,searching,0.243,hesitant,0.488,stalled,0.413,looping,0.65,contradictory,0.285,pop_says_stuck_but_searching,1,0,0.146
14,Hub Puzzle: Cooking Pot,2465.0000779,focused,0.5,hesitant,0.85,stalled,0.55,looping,0.65,unstructured,1.0,none,0,0,0.134
14,Hub Puzzle: Cooking Pot,2470.0093876,searching,0.248,hesitant,0.637,stalled,0.55,looping,0.65,contradictory,0.28,pop_says_stuck_but_searching,1,0,0.162
14,Hub Puzzle: Cooking Pot,2475.0113888,focused,0.393,hesitant,0.85,stalled,0.55,looping,0.65,contradictory,0.418,pop_says_solving_but_stalled,1,0,0.166
14,Hub Puzzle: Cooking Pot,2480.001847,focused,0.225,active,0.79,progressing,0.9,transient,0.4,constructive,0.346,pop_confirms_progress,0,3,0.276
14,Hub Puzzle: Cooking Pot,2485.0053529,searching,0.184,active,0.593,progressing,0.9,transient,0.4,contradictory,0.542,scattered_but_progressing,1,2,0.263
14,Hub Puzzle: Cooking Pot,2490.007029,focused,0.216,active,0.601,progressing,0.9,transient,0.4,constructive,0.339,pop_confirms_progress,0,3,0.254
14,Hub Puzzle: Cooking Pot,2495.002544,searching,0.575,active,0.559,progressing,0.9,transient,0.4,contradictory,0.738,scattered_but_progressing,2,1,0.182
14,Hub Puzzle: Cooking Pot,2500.0026071,focused,0.645,active,0.396,progressing,0.633,transient,0.4,constructive,0.361,focused_progress,0,2,0.121
14,Hub Puzzle: Cooking Pot,2505.0058523,focused,0.274,inactive,0.322,stalled,0.7,transient,0.4,contradictory,0.298,focused_but_idle,1,1,0.166
14,Hub Puzzle: Cooking Pot,2510.0040645,focused,0.671,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.348,focused_progress,0,1,0.11
14,Hub Puzzle: Cooking Pot,2515.0069806,focused,0.473,inactive,0.74,stalled,0.7,transient,0.4,contradictory,0.607,focused_but_idle,1,2,0.145
14,Hub Puzzle: Cooking Pot,2520.0041963,focused,0.577,inactive,0.756,stalled,0.7,transient,0.4,contradictory,0.666,focused_but_idle,1,2,0.137
14,Hub Puzzle: Cooking Pot,2525.0024251,locked,0.665,inactive,0.781,stalled,0.7,looping,0.65,constructive,0.26,passive_and_stuck,0,3,0.051
14,Hub Puzzle: Cooking Pot,2530.0037402,focused,0.59,inactive,0.774,stalled,0.7,looping,0.65,contradictory,0.682,focused_but_idle,1,2,0.068
14,Hub Puzzle: Cooking Pot,2535.0039719,focused,0.405,inactive,0.793,stalled,0.7,looping,0.65,contradictory,0.599,focused_but_idle,1,2,0.143
14,Hub Puzzle: Cooking Pot,2540.0022731,focused,0.156,hesitant,0.7,progressing,0.767,transient,0.4,constructive,0.407,pop_confirms_progress,0,2,0.245
14,Hub Puzzle: Cooking Pot,2545.0014397,focused,0.707,inactive,0.806,stalled,0.7,transient,0.4,contradictory,0.756,focused_but_idle,1,1,0.152
14,Hub Puzzle: Cooking Pot,2550.0053876,focused,0.469,inactive,0.833,stalled,0.701,transient,0.4,contradictory,0.651,focused_but_idle,1,2,0.174
14,Hub Puzzle: Cooking Pot,2555.0019112,focused,0.472,inactive,0.835,stalled,0.713,looping,0.85,contradictory,0.653,focused_but_idle,1,2,0.151
14,Hub Puzzle: Cooking Pot,2560.0063592,focused,0.415,hesitant,0.7,progressing,0.6,transient,0.4,constructive,0.493,focused_progress,0,1,0.126
14,Hub Puzzle: Cooking Pot,2565.0074752,searching,0.172,hesitant,0.65,progressing,0.851,transient,0.4,contradictory,0.511,scattered_but_progressing,1,1,0.256
14,Hub Puzzle: Cooking Pot,2570.0085933,focused,0.153,active,0.815,progressing,0.9,transient,0.4,constructive,0.345,pop_confirms_progress,0,3,0.305
14,Hub Puzzle: Cooking Pot,2575.0059201,focused,0.144,active,0.731,progressing,0.9,transient,0.4,constructive,0.34,pop_confirms_progress,0,3,0.293
14,Hub Puzzle: Cooking Pot,2580.0009371,searching,0.593,active,0.351,progressing,0.9,transient,0.4,contradictory,0.746,scattered_but_progressing,1,2,0.216
14,Hub Puzzle: Cooking Pot,2585.0064109,focused,0.636,inactive,0.691,stalled,0.7,transient,0.4,contradictory,0.663,focused_but_idle,1,1,0.122
14,Hub Puzzle: Cooking Pot,2590.0062927,focused,0.306,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.464,focused_progress,0,1,0.186
14,Hub Puzzle: Cooking Pot,2595.0048187,focused,0.422,inactive,0.707,stalled,0.7,transient,0.4,contradictory,0.565,focused_but_idle,1,2,0.146
14,Hub Puzzle: Cooking Pot,2600.0064861,focused,0.358,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.42,pop_confirms_progress,0,2,0.171
14,Hub Puzzle: Cooking Pot,2605.0093798,focused,0.231,inactive,0.673,stalled,0.7,transient,0.4,contradictory,0.452,focused_but_idle,1,2,0.195
14,Hub Puzzle: Cooking Pot,2610.0084895,focused,0.401,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.416,focused_progress,0,1,0.159
14,Hub Puzzle: Cooking Pot,2615.0047864,focused,0.359,inactive,0.711,stalled,0.7,transient,0.4,contradictory,0.535,focused_but_idle,1,2,0.164
14,Hub Puzzle: Cooking Pot,2620.0020166,focused,0.387,active,0.606,progressing,0.9,transient,0.4,constructive,0.34,pop_confirms_progress,0,3,0.208
14,Hub Puzzle: Cooking Pot,2625.0001571,focused,0.395,active,0.655,progressing,0.9,transient,0.4,constructive,0.345,pop_confirms_progress,0,3,0.209
14,Hub Puzzle: Cooking Pot,2630.005296,searching,0.473,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.62,scattered_but_progressing,1,1,0.144
14,Hub Puzzle: Cooking Pot,2635.0088512,focused,0.234,active,0.687,progressing,0.9,transient,0.4,constructive,0.351,pop_confirms_progress,0,3,0.257
14,Hub Puzzle: Cooking Pot,2640.0072993,focused,0.159,hesitant,0.375,progressing,0.767,transient,0.4,constructive,0.401,pop_confirms_progress,0,2,0.218
14,Hub Puzzle: Cooking Pot,2645.0082391,searching,0.229,hesitant,0.375,progressing,0.767,transient,0.4,contradictory,0.498,scattered_but_progressing,1,1,0.198
14,Hub Puzzle: Cooking Pot,2650.0079765,searching,0.615,active,0.647,progressing,0.9,transient,0.4,contradictory,0.758,scattered_but_progressing,1,2,0.177
14,Hub Puzzle: Cooking Pot,2655.0107628,focused,0.215,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.454,pop_confirms_progress,0,2,0.215
14,Hub Puzzle: Cooking Pot,2660.0060608,focused,0.408,active,0.586,progressing,0.9,transient,0.4,constructive,0.346,focused_progress,0,3,0.203
14,Hub Puzzle: Cooking Pot,2665.0071169,searching,0.911,hesitant,0.65,progressing,0.633,transient,0.4,contradictory,0.772,scattered_but_progressing,1,1,0.181
14,Transition,2670.0194546,searching,0.559,active,0.626,progressing,0.9,transient,0.4,contradictory,0.73,scattered_but_progressing,2,1,0.181
14,Transition,2675.0025464,searching,0.186,active,0.41,progressing,0.9,persistent,0.75,contradictory,0.543,scattered_but_progressing,2,1,0.28
14,Transition,2680.0047781,searching,0.479,active,0.551,progressing,0.9,persistent,0.75,contradictory,0.69,scattered_but_progressing,2,1,0.166
14,Transition,2685.0046395,focused,0.5,hesitant,0.488,progressing,0.633,transient,0.4,constructive,0.433,focused_progress,0,2,0.083
14,Transition,2690.0046805,focused,0.542,hesitant,0.337,progressing,0.9,transient,0.4,constructive,0.279,focused_progress,0,1,0.218
14,Transition,2695.001609,focused,0.728,hesitant,0.85,progressing,0.633,persistent,0.75,constructive,0.32,focused_progress,0,1,0.077
14,Transition,2700.0030438,searching,0.93,hesitant,0.488,stalled,0.7,transient,0.4,constructive,0.221,pop_confirms_exploration,0,1,0.205
