fixation_count,fixation_duration_mean,fixation_duration_max,fixation_duration_std,saccade_count,saccade_amplitude_mean,saccade_amplitude_max,gaze_target_entropy,n_unique_targets,clue_dwell,puzzle_dwell,env_dwell,puzzle_object_ratio,gaze_head_coupling,revisit_rate,gaze_dispersion,eye_confidence_mean,blink_proxy,n_gaze_samples,participant_id,window_start
13,0.3349,1.1082,0.3061,12,0.9043,11.4362,1.8905,8,0.0,0.0244,0.7995,0.0244,0.1336,0.5385,0.2045,1.0,0.0,369,9,2785.0
11,0.3821,0.8397,0.2073,10,1.115,15.1046,2.3047,13,0.0,0.0172,0.4943,0.0172,0.3746,0.5455,0.3551,1.0,0.0,348,9,2790.0
8,0.5761,1.0765,0.2234,7,0.6044,11.1849,1.4674,3,0.0,0.0,1.0,0.0,0.3518,0.625,0.1254,1.0,0.0,287,9,2795.0
9,0.4633,1.8506,0.5151,8,1.0907,11.1127,1.6971,4,0.0,0.0,1.0,0.0,0.1748,0.5556,0.3041,1.0,0.0,276,9,2800.0
4,1.236,2.6896,0.9627,3,0.3976,7.8404,0.9475,2,0.0,0.0,1.0,0.0,0.2182,0.5,0.0774,1.0,0.0,358,9,2805.0
4,1.1248,3.6041,1.435,3,0.9455,14.7915,1.1397,5,0.0084,0.0,0.9916,0.0084,0.002,0.25,0.3673,1.0,0.0,358,9,2810.0
2,0.4595,0.7523,0.2928,1,1.0396,12.6462,1.7049,5,0.1058,0.0,0.8942,0.1058,0.1508,0.0,0.4037,1.0,0.0,359,9,2815.0
2,0.1262,0.1391,0.0129,1,0.3952,7.7812,1.3373,3,0.1324,0.0,0.8676,0.1324,0.1184,0.0,0.0561,1.0,0.0,355,9,2820.0
0,0.0,0.0,0.0,0,0.383,7.5503,0.9347,3,0.1333,0.0,0.8667,0.1333,0.0398,0.0,0.0414,1.0,0.0,360,9,2825.0
2,0.6811,1.2122,0.5311,1,0.9525,17.3935,1.7578,5,0.0912,0.0,0.9088,0.0912,0.1344,0.0,0.5117,1.0,0.0,362,9,2830.0
6,0.818,1.8101,0.5481,5,0.5791,12.2792,0.8977,2,0.0,0.0,1.0,0.0,0.3412,0.6667,0.0731,1.0,0.0,344,9,2835.0
2,2.4794,4.3822,1.9028,1,0.2973,9.5944,0.4864,2,0.0,0.0,1.0,0.0,0.0108,0.0,0.0492,1.0,0.0,341,9,2840.0
4,1.1885,3.0428,1.0744,3,0.6254,11.3239,0.7838,2,0.0,0.0,1.0,0.0,0.176,0.5,0.0844,1.0,0.0,330,9,2845.0
9,0.4936,1.1126,0.2814,8,1.0855,11.4161,1.8578,8,0.0,0.0,0.9255,0.0,0.1159,0.5556,0.3126,1.0,0.0,349,9,2850.0
11,0.4233,1.2632,0.3276,10,0.9675,13.3949,2.1374,7,0.0,0.0122,0.7842,0.0122,0.0315,0.5455,0.3245,1.0,0.0,329,9,2855.0
6,0.6803,2.0199,0.6052,5,1.0217,10.4448,1.7872,6,0.0,0.0358,0.9642,0.0358,0.0386,0.5,0.3699,1.0,0.0,335,9,2860.0
5,0.9488,3.8778,1.4658,4,0.6333,9.9726,1.0542,4,0.0,0.0,1.0,0.0,0.0093,0.2,0.2669,1.0,0.0,332,9,2865.0
12,0.3143,0.5236,0.1228,11,1.5047,14.6123,2.7007,17,0.0691,0.0721,0.7838,0.1411,0.3138,0.4167,0.3188,1.0,0.0,333,9,2870.0
12,0.3275,0.8479,0.2044,11,0.7669,14.4702,2.5879,9,0.0,0.0247,0.7685,0.0247,0.2963,0.5,0.3848,1.0,0.0,324,9,2875.0
10,0.4344,0.9518,0.2976,9,1.8054,14.0757,1.8039,5,0.0,0.003,0.9212,0.003,0.0526,0.6,0.6036,1.0,0.0,330,9,2880.0
10,0.4379,1.2736,0.3734,9,0.8761,11.3164,0.9979,4,0.2108,0.0028,0.7863,0.2137,0.0498,0.7,0.195,1.0,0.0,351,9,2885.0
4,1.1961,2.3862,0.8128,3,0.7387,13.3161,0.3167,2,0.0,0.0,1.0,0.0,0.2784,0.5,0.2073,1.0,0.0,349,9,2890.0
8,0.57,1.4012,0.4483,7,0.737,11.8281,1.112,4,0.2029,0.0,0.7971,0.2029,0.0551,0.625,0.3084,1.0,0.0,350,9,2895.0
4,1.2344,2.2929,0.8148,3,0.5264,12.2064,0.9496,2,0.3686,0.0,0.6314,0.3686,0.2022,0.5,0.0789,1.0,0.0,350,9,2900.0
12,0.3706,0.6582,0.1904,11,0.5771,14.8223,0.9914,2,0.5546,0.0,0.4454,0.5546,0.2253,0.8333,0.1286,1.0,0.0,348,9,2905.0
1,4.9945,4.9945,0.0,0,0.495,10.8741,-0.0,1,1.0,0.0,0.0,1.0,0.0992,0.0,0.0724,1.0,0.0,347,9,2910.0
10,0.42,1.3513,0.3547,9,1.0845,14.6742,2.3093,9,0.1582,0.0388,0.4955,0.197,0.0412,0.5,0.3419,1.0,0.0,335,9,2915.0
9,0.5316,0.7798,0.1741,8,0.7266,8.9611,1.0862,5,0.375,0.0056,0.6194,0.3806,0.0655,0.7778,0.2405,1.0,0.0,360,9,2920.0
6,0.7976,2.8417,0.9451,5,0.6233,8.817,0.8091,2,0.7514,0.0,0.2486,0.7514,0.1791,0.6667,0.0869,1.0,0.0,362,9,2925.0
8,0.5775,1.0252,0.278,7,0.5908,7.743,0.9483,2,0.3669,0.0,0.6331,0.3669,0.1424,0.75,0.1027,1.0,0.0,357,9,2930.0
5,0.9887,2.6915,0.8735,4,0.5245,12.1487,0.6621,2,0.1719,0.0,0.8281,0.1719,0.1846,0.6,0.0902,1.0,0.0,349,9,2935.0
3,1.6316,3.4801,1.3309,2,0.5933,13.2759,0.7361,2,0.7928,0.0,0.2072,0.7928,0.1052,0.3333,0.1061,1.0,0.0,333,9,2940.0
2,2.4789,2.6364,0.1575,1,0.6044,11.6757,0.9972,2,0.531,0.0,0.469,0.531,0.0443,0.0,0.1017,1.0,0.0,339,9,2945.0
1,4.9678,4.9678,0.0,0,0.4993,13.6152,-0.0,1,0.0,0.0,1.0,0.0,0.0813,0.0,0.0592,1.0,0.0,340,9,2950.0
4,1.2339,3.0363,1.1576,3,0.5441,9.8279,0.9457,2,0.3636,0.0,0.6364,0.3636,0.1899,0.5,0.1171,1.0,0.0,341,9,2955.0
8,0.6029,1.4896,0.3974,7,0.5439,7.2888,1.0169,3,0.7249,0.0,0.2751,0.7249,0.0432,0.625,0.0802,1.0,0.0,338,9,2960.0
6,0.8077,1.3207,0.2705,5,0.4834,5.7791,0.9499,2,0.369,0.0,0.631,0.369,0.0614,0.6667,0.0551,1.0,0.0,336,9,2965.0
7,0.6811,1.6055,0.4454,6,0.5327,9.752,0.8724,2,0.2929,0.0,0.7071,0.2929,0.0972,0.7143,0.0557,1.0,0.0,338,9,2970.0
9,0.5042,1.0114,0.323,8,0.5641,13.6709,0.8346,2,0.2653,0.0,0.7347,0.2653,0.2118,0.7778,0.052,1.0,0.0,343,9,2975.0
10,0.4584,0.9235,0.2518,9,0.6594,11.0642,0.9957,2,0.4613,0.0,0.5387,0.4613,0.1949,0.8,0.0929,1.0,0.0,336,9,2980.0
4,1.1783,3.1556,1.1776,3,0.5137,12.2291,0.6024,2,0.1471,0.0,0.8529,0.1471,0.0456,0.5,0.0659,1.0,0.0,340,9,2985.0
4,1.1375,2.9861,1.0849,3,0.7555,14.7948,0.6154,2,0.1522,0.0,0.8478,0.1522,0.0574,0.5,0.1748,1.0,0.0,335,9,2990.0
2,2.468,2.6986,0.2306,1,0.7233,12.6624,0.9954,2,0.5398,0.0,0.4602,0.5398,0.1738,0.0,0.1296,1.0,0.0,339,9,2995.0
4,1.2307,3.4206,1.2763,3,0.6748,12.4106,0.7725,2,0.2269,0.0,0.7731,0.2269,0.148,0.5,0.1215,1.0,0.0,335,9,3000.0
7,0.6776,1.88,0.585,6,0.6571,12.7203,0.8392,2,0.7316,0.0,0.2684,0.7316,0.0937,0.7143,0.1013,1.0,0.0,339,9,3005.0
5,0.9639,2.159,0.71,4,0.6707,12.7178,0.5405,2,0.8761,0.0,0.1239,0.8761,0.1352,0.6,0.0852,1.0,0.0,339,9,3010.0
6,0.8071,2.1557,0.684,5,0.5504,8.3048,0.6966,2,0.1877,0.0,0.8123,0.1877,0.0867,0.6667,0.0661,1.0,0.0,341,9,3015.0
5,0.9022,1.7276,0.5923,4,0.5945,10.4723,0.9787,2,0.4143,0.0,0.5857,0.4143,0.1784,0.6,0.0802,1.0,0.0,350,9,3020.0
1,4.9943,4.9943,0.0,0,0.45,8.5466,-0.0,1,0.0,0.0,1.0,0.0,0.0369,0.0,0.038,1.0,0.0,368,9,3025.0
2,2.4811,4.8407,2.3595,1,0.574,11.1308,0.1827,2,0.0277,0.0,0.9723,0.0277,0.1733,0.0,0.0601,1.0,0.0,361,9,3030.0
5,0.9369,1.9919,0.843,4,0.5,8.7824,0.5561,2,0.1295,0.0,0.8705,0.1295,0.1267,0.6,0.0542,1.0,0.0,332,9,3035.0
4,1.217,3.5878,1.3694,3,0.5844,10.6393,0.8626,2,0.2853,0.0,0.7147,0.2853,0.1143,0.5,0.1091,1.0,0.0,347,9,3040.0
7,0.6722,1.3085,0.4612,6,0.6095,10.4607,0.8048,2,0.7541,0.0,0.2459,0.7541,0.1069,0.7143,0.0946,1.0,0.0,370,9,3045.0
4,1.2046,2.8665,0.9805,3,0.6948,10.8728,0.4987,3,0.0164,0.0,0.9836,0.0164,0.032,0.5,0.2616,1.0,0.0,366,9,3050.0
2,2.3957,4.6815,2.2858,1,0.667,14.551,0.2635,3,0.0,0.0,1.0,0.0,0.3788,0.0,0.177,1.0,0.0,307,9,3055.0
5,0.9696,2.4791,0.88,4,0.7559,15.3533,0.2154,2,0.0,0.0,1.0,0.0,0.4205,0.6,0.1874,1.0,0.0,321,9,3060.0
1,4.9939,4.9939,0.0,0,0.4292,7.0264,-0.0,1,0.0,0.0,1.0,0.0,0.006,0.0,0.1602,1.0,0.0,360,9,3065.0
7,0.6854,1.6697,0.5309,6,0.7841,15.5369,1.054,3,0.3601,0.0,0.6399,0.3601,0.0115,0.7143,0.2102,1.0,0.0,361,9,3070.0
4,1.1754,2.2845,0.7746,3,0.7854,14.312,0.9339,3,0.2765,0.0,0.7235,0.2765,0.0533,0.5,0.2709,1.0,0.0,358,9,3075.0
7,0.6974,2.0711,0.6339,6,0.82,13.9899,0.9847,2,0.4273,0.0,0.5727,0.4273,0.0564,0.7143,0.2066,1.0,0.0,344,9,3080.0
5,0.9718,3.5401,1.2897,4,0.7386,16.4124,0.5769,4,0.0,0.0059,0.9941,0.0059,0.3344,0.4,0.1598,1.0,0.0,338,9,3085.0
8,0.5622,1.6547,0.5221,7,0.9139,15.0153,1.041,4,0.1433,0.0,0.8567,0.1433,0.0805,0.625,0.2688,1.0,0.0,314,9,3090.0
3,1.6124,2.3786,0.5467,2,0.7816,13.8521,0.8713,2,0.292,0.0,0.708,0.292,0.0145,0.3333,0.1759,1.0,0.0,339,9,3095.0
6,0.7914,2.5931,0.9247,5,0.824,14.2164,0.3891,4,0.0,0.003,0.997,0.003,0.329,0.6667,0.1541,1.0,0.0,338,9,3100.0
1,4.9828,4.9828,0.0,0,0.5672,12.7814,-0.0,1,0.0,0.0,1.0,0.0,0.0471,0.0,0.1461,1.0,0.0,340,9,3105.0
6,0.7797,1.8905,0.5265,5,0.7137,14.7002,0.9787,2,0.4142,0.0,0.5858,0.4142,0.0341,0.6667,0.1972,1.0,0.0,338,9,3110.0
4,1.2277,2.4661,0.7463,3,0.8217,11.4981,0.9743,2,0.4059,0.0,0.5941,0.4059,0.0369,0.5,0.1932,1.0,0.0,340,9,3115.0
3,1.6223,2.487,0.9326,2,0.7483,9.5832,1.0641,3,0.4837,0.0,0.5163,0.4837,0.0751,0.3333,0.1098,1.0,0.0,337,9,3120.0
4,1.229,2.9056,0.9914,3,0.8897,13.8077,1.0236,3,0.0678,0.0,0.9322,0.0678,0.0004,0.25,0.2356,1.0,0.0,339,9,3125.0
7,0.6546,2.1052,0.6715,6,0.8752,13.4137,0.8068,4,0.0,0.0058,0.9942,0.0058,0.3145,0.5714,0.1817,1.0,0.0,342,9,3130.0
2,2.4491,3.9293,1.4802,1,0.6728,11.8411,0.716,2,0.1971,0.0,0.8029,0.1971,0.1216,0.0,0.2334,1.0,0.0,340,9,3135.0
4,1.2155,3.1096,1.0995,3,0.5095,8.9678,0.6431,2,0.1637,0.0,0.8363,0.1637,0.2522,0.5,0.0772,1.0,0.0,336,9,3140.0
1,4.9712,4.9712,0.0,0,0.7304,9.4403,-0.0,1,0.0,0.0,1.0,0.0,0.0243,0.0,0.1057,1.0,0.0,338,9,3145.0
1,4.9959,4.9959,0.0,0,1.0269,13.2038,-0.0,1,0.0,0.0,1.0,0.0,0.0171,0.0,0.2435,1.0,0.0,336,9,3150.0
7,0.6704,1.896,0.5109,6,0.9634,11.6256,0.5922,3,0.1324,0.0,0.8676,0.1324,0.0726,0.7143,0.2212,1.0,0.0,340,9,3155.0
1,4.9748,4.9748,0.0,0,0.8521,14.323,-0.0,1,0.0,0.0,1.0,0.0,0.3898,0.0,0.1339,1.0,0.0,342,9,3160.0
7,0.665,1.5603,0.5791,6,1.0117,13.2918,0.7169,4,0.0176,0.0,0.9824,0.0176,0.0321,0.5714,0.2325,1.0,0.0,341,9,3165.0
3,1.6494,3.5647,1.3644,2,0.6031,10.6637,0.6788,2,0.1794,0.0,0.8206,0.1794,0.1953,0.3333,0.0667,1.0,0.0,340,9,3170.0
3,1.6321,3.6996,1.4675,2,0.9611,15.3917,0.1206,3,0.0,0.0,1.0,0.0,0.0141,0.6667,0.2426,1.0,0.0,342,9,3175.0
5,0.9645,2.0567,0.6458,4,0.6691,15.2748,1.0,2,0.5015,0.0,0.4985,0.5015,0.2221,0.6,0.123,1.0,0.0,339,9,3180.0
9,0.5403,1.0957,0.3544,8,0.6121,15.5379,1.5777,3,0.3079,0.0,0.6921,0.3079,0.0289,0.6667,0.221,1.0,0.0,341,9,3185.0
12,0.3688,1.1303,0.2695,11,0.9606,15.9407,1.4563,7,0.0,0.0058,0.9942,0.0058,0.0077,0.6667,0.2261,1.0,0.0,342,9,3190.0
6,0.804,2.4439,0.8241,5,0.5458,15.4244,0.4709,3,0.0,0.0,1.0,0.0,0.4159,0.6667,0.0929,1.0,0.0,338,9,3195.0
7,0.6601,1.3527,0.4584,6,0.7784,14.5429,1.1572,6,0.0,0.0504,0.9496,0.0504,0.0118,0.4286,0.1808,1.0,0.0,337,9,3200.0
4,1.2134,2.2354,0.9617,3,0.7625,12.4791,0.3632,3,0.0,0.0059,0.9941,0.0059,0.022,0.5,0.1825,1.0,0.0,339,9,3205.0
2,2.455,2.5144,0.0594,1,0.6049,12.7517,0.0929,2,0.0119,0.0,0.9881,0.0119,0.216,0.5,0.0741,1.0,0.0,337,9,3210.0
1,4.9849,4.9849,0.0,0,0.6577,13.2073,-0.0,1,0.0,0.0,1.0,0.0,0.0265,0.0,0.2707,1.0,0.0,339,9,3215.0
3,1.5621,2.8536,1.1071,2,0.7517,12.618,0.3205,5,0.0,0.0088,0.9912,0.0088,0.3081,0.6667,0.177,1.0,0.0,340,9,3220.0
4,1.2158,4.1537,1.6975,3,0.955,12.2611,0.3169,5,0.0,0.0059,0.9941,0.0059,0.0326,0.5,0.3169,1.0,0.0,338,9,3225.0
7,0.6595,1.1463,0.3761,6,0.6098,12.1112,1.0919,4,0.0,0.0119,0.9881,0.0119,0.2777,0.7143,0.1568,1.0,0.0,336,9,3230.0
9,0.512,1.1428,0.2654,8,0.8265,14.4638,0.713,3,0.0,0.0089,0.9911,0.0089,0.2832,0.7778,0.1557,1.0,0.0,337,9,3235.0
3,1.4829,3.9215,1.7253,2,0.898,12.0016,0.4519,2,0.0,0.0,1.0,0.0,0.2225,0.3333,0.1347,1.0,0.0,338,9,3240.0
6,0.7978,2.7836,0.9116,5,0.8331,12.7486,0.4419,3,0.0,0.0059,0.9941,0.0059,0.3234,0.6667,0.1458,1.0,0.0,339,9,3245.0
1,4.9769,4.9769,0.0,0,0.7082,14.7584,-0.0,1,0.0,0.0,1.0,0.0,0.1216,0.0,0.104,1.0,0.0,338,9,3250.0
1,4.9879,4.9879,0.0,0,0.6839,12.6539,-0.0,1,0.0,0.0,1.0,0.0,0.3075,0.0,0.1299,1.0,0.0,336,9,3255.0
1,4.9992,4.9992,0.0,0,0.4612,10.4036,-0.0,1,0.0,0.0,1.0,0.0,0.1501,0.0,0.0608,1.0,0.0,336,9,3260.0
1,4.9748,4.9748,0.0,0,0.7377,14.0567,-0.0,1,0.0,0.0,1.0,0.0,0.0156,0.0,0.197,1.0,0.0,341,9,3265.0
1,4.9956,4.9956,0.0,0,0.8616,12.2098,-0.0,1,0.0,0.0,1.0,0.0,0.0146,0.0,0.235,1.0,0.0,337,9,3270.0
2,2.4633,3.1283,0.665,1,0.5813,10.5722,0.0518,2,0.0,0.0,1.0,0.0,0.0054,0.5,0.1604,1.0,0.0,342,9,3275.0
1,4.9925,4.9925,0.0,0,0.643,10.2036,-0.0,1,0.0,0.0,1.0,0.0,0.2323,0.0,0.0632,1.0,0.0,339,9,3280.0
1,4.9755,4.9755,0.0,0,0.6293,12.143,-0.0,1,0.0,0.0,1.0,0.0,0.0096,0.0,0.1886,1.0,0.0,339,9,3285.0
1,4.9946,4.9946,0.0,0,0.877,15.9908,-0.0,1,0.0,0.0,1.0,0.0,0.0079,0.0,0.2228,1.0,0.0,338,9,3290.0
7,0.6563,1.3301,0.3907,6,0.7273,12.6491,0.9823,2,0.4218,0.0,0.5782,0.4218,0.2762,0.7143,0.0969,1.0,0.0,339,9,3295.0
9,0.5217,1.5611,0.5032,8,0.6059,12.3269,0.9421,2,0.6407,0.0,0.3593,0.6407,0.1045,0.7778,0.087,1.0,0.0,334,9,3300.0
6,0.7098,1.3151,0.4289,5,0.9162,13.159,1.1746,5,0.7033,0.0,0.2967,0.7033,0.0503,0.6667,0.2045,1.0,0.0,337,9,3305.0
8,0.5558,0.8928,0.2965,7,0.9295,11.4552,1.2884,3,0.3471,0.0,0.6529,0.3471,0.0398,0.625,0.1956,1.0,0.0,340,9,3310.0
3,1.644,3.3872,1.2357,2,1.181,15.003,0.7304,3,0.1799,0.0,0.8201,0.1799,0.0546,0.3333,0.2255,1.0,0.0,339,9,3315.0
5,0.9783,2.4613,0.914,4,0.7353,11.0744,0.9861,2,0.5693,0.0,0.4307,0.5693,0.1749,0.6,0.0808,1.0,0.0,332,9,3320.0
4,1.2183,2.3521,0.6692,3,0.6598,10.8279,0.5828,2,0.1395,0.0,0.8605,0.1395,0.1567,0.5,0.0764,1.0,0.0,337,9,3325.0
9,0.5034,1.0773,0.3299,8,0.9775,11.6228,1.0823,4,0.2976,0.0,0.7024,0.2976,0.3168,0.7778,0.2772,1.0,0.0,336,9,3330.0
7,0.6669,1.393,0.318,6,0.6155,13.0034,0.9801,2,0.4172,0.0,0.5828,0.4172,0.0598,0.7143,0.0626,1.0,0.0,338,9,3335.0
5,0.9865,2.2931,0.7258,4,0.5188,11.5904,0.7754,2,0.2285,0.0,0.7715,0.2285,0.1215,0.6,0.0644,1.0,0.0,337,9,3340.0
5,0.9564,2.1276,0.9321,4,0.8012,13.8504,0.5015,4,0.0,0.0088,0.9912,0.0088,0.0027,0.6,0.2248,1.0,0.0,339,9,3345.0
5,0.9093,1.9456,0.6843,4,0.7219,17.881,0.5523,4,0.0,0.003,0.997,0.003,0.0109,0.6,0.1298,1.0,0.0,338,9,3350.0
1,4.9829,4.9829,0.0,0,0.8102,13.1702,-0.0,1,0.0,0.0,1.0,0.0,0.0152,0.0,0.3084,1.0,0.0,338,9,3355.0
3,1.643,4.0108,1.6783,2,0.5011,11.9867,0.7001,2,0.1893,0.0,0.8107,0.1893,0.0199,0.3333,0.1331,1.0,0.0,338,9,3360.0
3,1.6349,4.1591,1.7955,2,0.7866,14.3569,0.5728,2,0.1357,0.0,0.8643,0.1357,0.0148,0.3333,0.1657,1.0,0.0,339,9,3365.0
3,1.6067,2.901,1.1154,2,0.7197,10.2078,0.1914,2,0.0,0.0,1.0,0.0,0.0017,0.6667,0.1391,1.0,0.0,340,9,3370.0
3,1.6113,2.7123,1.002,2,0.9226,13.241,0.3466,2,0.0649,0.0,0.9351,0.0649,0.2441,0.3333,0.2269,1.0,0.0,339,9,3375.0
4,1.2173,3.0627,1.1272,3,0.5586,12.3695,0.5415,2,0.1243,0.0,0.8757,0.1243,0.002,0.5,0.1474,1.0,0.0,338,9,3380.0
5,0.965,2.4704,1.0215,4,0.7665,13.9999,0.3798,2,0.0737,0.0,0.9263,0.0737,0.003,0.6,0.2235,1.0,0.0,339,9,3385.0
9,0.5086,1.142,0.2494,8,0.9078,15.9258,1.0552,3,0.5519,0.0,0.4481,0.5519,0.0227,0.7778,0.1991,1.0,0.0,337,9,3390.0
6,0.784,1.6464,0.5444,5,0.6063,12.7927,0.9081,2,0.3234,0.0,0.6766,0.3234,0.3419,0.6667,0.1078,1.0,0.0,337,9,3395.0
5,0.955,1.9984,0.6275,4,0.9275,12.0527,0.2293,3,0.0266,0.0,0.9734,0.0266,0.2274,0.8,0.2495,1.0,0.0,338,9,3400.0
7,0.6682,1.4262,0.4521,6,0.9426,14.0149,0.9964,2,0.4645,0.0,0.5355,0.4645,0.3354,0.7143,0.1999,1.0,0.0,338,9,3405.0
2,2.4721,4.7935,2.3214,1,0.8389,14.9395,0.207,2,0.0325,0.0,0.9675,0.0325,0.0217,0.0,0.2195,1.0,0.0,338,9,3410.0
1,4.9919,4.9919,0.0,0,0.9699,14.8275,-0.0,1,0.0,0.0,1.0,0.0,0.0326,0.0,0.2002,1.0,0.0,339,9,3415.0
3,1.6181,3.9124,1.6416,2,0.7837,17.1057,0.1635,2,0.0,0.0,1.0,0.0,0.0775,0.6667,0.2395,1.0,0.0,333,9,3420.0
7,0.6631,1.6969,0.4984,6,0.6894,14.3664,0.6914,5,0.0,0.0237,0.9763,0.0237,0.204,0.7143,0.1257,1.0,0.0,338,9,3425.0
8,0.5,1.4852,0.4339,7,0.6115,11.2702,1.7085,6,0.0,0.1429,0.8571,0.1429,0.112,0.75,0.0744,1.0,0.0,336,9,3430.0
6,0.7721,2.5907,0.8267,5,0.803,14.8909,1.3425,7,0.1009,0.0534,0.8457,0.1543,0.0566,0.5,0.2421,1.0,0.0,337,9,3435.0
5,0.9716,1.8187,0.6185,4,0.8569,10.7082,0.8916,2,0.3086,0.0,0.6914,0.3086,0.0537,0.6,0.2263,1.0,0.0,337,9,3440.0
2,2.4861,2.9001,0.414,1,0.5415,13.0391,0.9817,2,0.5794,0.0,0.4206,0.5794,0.1901,0.0,0.1101,1.0,0.0,340,9,3445.0
5,0.9683,1.4983,0.493,4,0.7772,12.8391,0.9765,3,0.3432,0.0,0.6568,0.3432,0.0914,0.6,0.2371,1.0,0.0,338,9,3450.0
12,0.3294,0.7499,0.1744,11,0.73,12.5004,1.4773,6,0.0,0.0973,0.9027,0.0973,0.3079,0.8333,0.0905,1.0,0.0,339,9,3455.0
5,0.9099,2.4948,0.8506,4,0.5956,15.2482,0.4559,5,0.0,0.0239,0.9761,0.0239,0.4539,0.8,0.1438,1.0,0.0,335,9,3460.0
5,0.9236,2.7022,0.9546,4,0.8899,17.1689,0.5153,4,0.0,0.0178,0.9822,0.0178,0.2727,0.6,0.1382,1.0,0.0,337,9,3465.0
11,0.4256,1.1466,0.3156,10,0.9275,13.7546,1.4373,4,0.052,0.0,0.948,0.052,0.0107,0.6364,0.2333,1.0,0.0,269,9,3470.0
3,0.4312,0.8532,0.3084,2,0.649,10.0614,1.3283,3,0.0,0.0,1.0,0.0,0.0777,0.0,0.1086,1.0,0.0,104,9,3475.0
10,0.3816,0.9527,0.203,9,1.2934,80.3695,2.2877,13,0.0,0.0,0.9744,0.0,0.895,0.7,0.2468,1.0,0.0,312,10,0.0
10,0.336,1.3505,0.3437,9,0.8475,14.7996,2.5226,10,0.0,0.0,0.9944,0.0,0.1931,0.6,0.2235,1.0,0.0,359,10,5.0
6,0.6007,1.504,0.4514,5,0.977,30.4551,2.1465,15,0.0139,0.0,0.9722,0.0139,0.1838,0.5,0.2625,1.0,0.0,360,10,10.0
1,4.9857,4.9857,0.0,0,0.6512,13.6367,-0.0,1,0.0,0.0,1.0,0.0,0.205,0.0,0.1295,1.0,0.0,355,10,15.0
1,4.9847,4.9847,0.0,0,1.1333,17.8206,-0.0,1,0.0,0.0,1.0,0.0,0.0959,0.0,0.1296,1.0,0.0,335,10,20.0
1,4.985,4.985,0.0,0,0.7445,17.5263,-0.0,1,0.0,0.0,1.0,0.0,0.1091,0.0,0.1203,1.0,0.0,368,10,25.0
1,4.9902,4.9902,0.0,0,0.7007,11.3233,-0.0,1,0.0,0.0,1.0,0.0,0.1501,0.0,0.1125,1.0,0.0,366,10,30.0
2,2.478,4.6087,2.1308,1,0.9123,16.2398,0.3749,2,0.0,0.0,1.0,0.0,0.141,0.0,0.2643,1.0,0.0,359,10,35.0
2,2.4811,4.8291,2.3479,1,1.213,16.7075,0.1976,2,0.0,0.0,1.0,0.0,0.3186,0.0,0.2222,1.0,0.0,359,10,40.0
2,2.489,4.4741,1.985,1,0.9252,21.1649,0.4775,2,0.0,0.0,1.0,0.0,0.298,0.0,0.2111,1.0,0.0,370,10,45.0
1,4.99,4.99,0.0,0,0.8577,16.4109,-0.0,1,0.0,0.0,1.0,0.0,0.1633,0.0,0.1968,1.0,0.0,368,10,50.0
3,1.6541,2.4769,0.9779,2,0.744,12.5652,0.3144,2,0.0,0.0,1.0,0.0,0.0627,0.3333,0.1122,1.0,0.0,370,10,55.0
1,4.9306,4.9306,0.0,0,0.6583,11.1429,0.0955,3,0.0,0.0,1.0,0.0,0.1911,0.0,0.1354,1.0,0.0,367,10,60.0
7,0.287,0.7577,0.2028,6,0.7016,12.1621,3.0216,11,0.0,0.0,0.9973,0.0,0.1502,0.2857,0.1535,1.0,0.0,372,10,65.0
13,0.2282,0.5935,0.1346,12,0.7081,14.3243,3.2467,18,0.0484,0.0,0.8925,0.0484,0.2076,0.5385,0.1833,1.0,0.0,372,10,70.0
8,0.4007,0.8019,0.2259,7,0.7982,15.154,2.5619,14,0.0,0.0,0.9758,0.0,0.2401,0.5,0.1477,1.0,0.0,372,10,75.0
7,0.624,2.3637,0.7465,6,0.8365,10.3584,1.1303,5,0.0,0.0,1.0,0.0,0.1711,0.5714,0.2193,1.0,0.0,371,10,80.0
2,2.4884,4.2113,1.7229,1,0.5967,9.5773,0.6234,2,0.0,0.0,1.0,0.0,0.1182,0.0,0.1752,1.0,0.0,373,10,85.0
3,1.6227,4.1307,1.7766,2,0.6591,17.4624,0.6389,2,0.0,0.0,1.0,0.0,0.0266,0.3333,0.1125,1.0,0.0,352,10,90.0
4,1.1942,2.5068,0.9377,3,0.5948,16.6217,0.9583,2,0.0,0.0,1.0,0.0,0.235,0.5,0.1483,1.0,0.0,347,10,95.0
1,4.9951,4.9951,0.0,0,0.8202,8.9093,-0.0,1,0.0,0.0,1.0,0.0,0.0989,0.0,0.0893,1.0,0.0,360,10,100.0
7,0.6887,1.7099,0.531,6,0.8672,10.8934,1.6967,6,0.0,0.0,0.5504,0.0,0.1283,0.4286,0.3444,1.0,0.0,367,10,105.0
8,0.49,1.5187,0.4377,7,0.7339,11.1299,2.2056,11,0.0,0.0,0.3558,0.0,0.0994,0.25,0.2042,1.0,0.0,371,10,110.0
13,0.2577,0.6249,0.1469,12,0.8124,15.6484,2.7716,16,0.0,0.0,0.879,0.0,0.0751,0.5385,0.1724,1.0,0.0,372,10,115.0
9,0.516,1.2493,0.3419,8,1.3462,17.1423,1.7132,4,0.0,0.0,0.9455,0.0,0.0292,0.5556,0.5289,1.0,0.0,367,10,120.0
